iteracion,valor_coste
0,2656.970148995679
1,2656.9701489956788
2,2656.9701489956788
3,2656.9701489956788
4,2656.9701489956788
5,2656.9701489956788
6,2656.9701489956788
7,2656.9701489956788
8,2656.9701489956788
9,2656.9701489956788
