iteracion,valor_coste
282,13892021.333333332
283,31220458.0
284,104896850.66666666
285,70227346.66666667
286,21694195.999999996
287,21684461.999999996
288,42494021.33333333
289,13880470.0
290,31221878.666666668
291,42489779.33333333
292,104894850.66666666
293,42484700.0
294,42485120.666666664
295,55480962.0
296,42493846.666666664
297,42487628.666666664
298,13891287.333333332
299,55494422.0
300,13888874.666666666
301,70218450.0
302,31226954.0
303,7829120.666666667
304,70229438.0
305,42491950.0
306,104894279.33333333
307,42491620.666666664
308,146498009.3333333
309,86687858.66666666
310,31222632.666666668
311,42488712.0
312,86689525.33333333
313,21687124.666666664
314,42487870.666666664
315,55489966.0
316,13887394.666666666
317,7811748.0
318,55492962.0
319,13885549.333333332
320,42493446.0
321,21675565.333333332
322,21684961.999999996
323,31224517.333333332
324,70230620.66666667
325,31218537.333333332
326,31221537.333333332
327,21694203.999999996
328,55498096.666666664
329,42494509.33333333
330,70217962.0
331,70227783.33333333
332,31217708.0
333,7811303.333333333
334,21684461.999999996
335,42493592.666666664
336,21693703.999999996
337,31216275.333333332
338,13889791.333333332
339,42494787.33333333
340,70223525.33333333
341,55496767.33333333
342,55489275.33333333
343,21689703.999999996
344,31219454.0
345,42491200.0
346,21687445.999999996
347,31218704.0
348,55492025.33333333
349,21686727.999999996
350,42487962.0
351,55488454.0
352,21688203.999999996
353,31218124.666666668
354,55487029.33333333
355,31222458.0
356,42485128.666666664
357,42491366.666666664
358,21682136.666666664
359,70234672.0
360,31222537.333333332
361,86691358.66666666
362,42485462.0
363,42490795.33333333
364,31228533.333333332
365,146490346.66666666
366,31216557.333333332
367,55494362.666666664
368,104890787.33333333
369,7817720.0
370,31222870.666666668
371,31222791.333333332
372,42492950.0
373,13881807.333333332
374,70225196.0
375,42488124.666666664
376,31224521.333333332
377,42490708.0
378,169897164.0
379,55502818.666666664
380,31228037.333333332
381,13884220.0
382,21697124.666666664
383,31219616.666666668
384,21689937.999999996
385,31215299.333333332
386,42487632.666666664
387,13892299.333333332
388,31222120.666666668
389,31227287.333333332
390,31229120.666666668
391,21687132.666666664
392,55491596.666666664
393,21686370.666666664
394,31228624.666666668
395,42484275.33333333
396,42488866.666666664
397,31228692.0
398,21684461.999999996
399,31225787.333333332
400,3487640.6666666665
401,21688557.333333332
402,42489779.33333333
403,31220878.666666668
404,42483454.0
405,55487616.666666664
406,21690624.666666664
407,42492688.0
408,31226362.666666668
409,13886132.666666666
410,42483279.33333333
411,55482204.0
412,31216224.0
413,55496787.33333333
414,7829120.666666667
415,21694108.666666664
416,42490041.33333333
417,13879045.333333332
418,42497263.33333333
419,31224287.333333332
420,55490204.0
421,31222632.666666668
422,21684231.999999996
423,70221188.0
424,31227612.666666668
425,55492846.666666664
426,31216720.0
427,3490315.333333333
428,13881557.333333332
429,55491220.0
430,21690723.999999996
431,42492545.33333333
432,31227783.333333332
433,31223124.666666668
434,42493775.33333333
435,31223704.0
436,42487446.0
437,21685957.999999996
438,31222787.333333332
439,42482291.33333333
440,42489116.666666664
441,70217962.0
442,31222545.333333332
443,42482458.0
444,55493608.666666664
445,31221216.0
446,42489529.33333333
447,42495029.33333333
448,42482716.0
449,42494362.666666664
450,55496346.666666664
451,13892446.0
452,70227692.0
453,31218545.333333332
454,70231346.66666667
455,31219779.333333332
456,21690203.999999996
457,70222529.33333333
458,31226700.0
459,42486950.0
460,21686727.999999996
461,31217561.333333332
462,31218720.0
463,21687874.666666664
464,21693433.999999996
465,55487029.33333333
466,31222283.333333332
467,31223541.333333332
468,42497509.33333333
469,21691199.999999996
470,31226037.333333332
471,42487450.0
472,42483712.0
473,21685219.999999996
474,31223386.666666668
475,70228017.33333333
476,31216791.333333332
477,31216557.333333332
478,146502259.3333333
479,104890787.33333333
480,86697187.99999999
481,21685870.666666664
482,31217545.333333332
483,55501660.0
484,21683719.999999996
485,70222870.66666667
486,55491692.0
487,21688894.666666664
488,70222950.0
489,169892759.3333333
490,21692120.666666664
491,31223041.333333332
492,13881966.0
493,21696541.333333332
494,31220866.666666668
495,21689937.999999996
496,31213632.666666668
497,31229604.666666668
498,13892299.333333332
499,42489454.0
500,42487200.0
501,13889624.666666666
502,31215382.666666668
503,70218779.33333333
504,21685283.333333332
505,31218299.333333332
506,70220116.66666667
507,13894962.0
508,21686719.999999996
509,21684461.999999996
510,42484950.0
511,42491362.666666664
512,70232350.66666667
513,86687929.99999999
514,21689116.666666664
515,42490279.33333333
516,31221462.0
517,42485866.666666664
518,21689703.999999996
519,31219462.0
520,86690279.33333333
521,31225545.333333332
522,55493200.0
523,42489616.666666664
524,42490533.33333333
525,31230108.666666668
526,13890196.0
527,21683545.333333332
528,31212708.0
529,21682473.999999996
530,31223958.0
531,13883220.0
532,42485799.33333333
533,31226370.666666668
534,86691183.99999999
535,21687453.999999996
536,31223787.333333332
537,31217378.666666668
538,42487708.0
539,3474573.333333333
540,31221807.333333332
541,13888212.0
542,42487450.0
543,42494688.0
544,31221299.333333332
545,31212307.333333332
546,70233759.33333333
547,70218954.0
548,13889712.0
549,31213640.666666668
550,42484283.33333333
551,42487116.666666664
552,21688882.666666664
553,55491787.33333333
554,42490612.666666664
555,21685477.999999996
556,124824525.33333333
557,42493180.0
558,42493716.0
559,55492275.33333333
560,42496934.0
561,21691287.333333332
562,70225533.33333333
563,42493537.33333333
564,31224672.0
565,55494771.33333333
566,31228450.0
567,21692616.666666664
568,21687445.999999996
569,70221017.33333333
570,42488700.0
571,42498850.666666664
572,55489370.666666664
573,42487545.33333333
574,21688616.666666664
575,31222541.333333332
576,21688033.333333332
577,70223446.0
578,31222545.333333332
579,86692417.99999999
580,21693037.333333332
581,42486041.33333333
582,31221870.666666668
583,13881053.333333332
584,21691045.333333332
585,104888433.99999999
586,31227267.333333332
587,31219378.666666668
588,42495842.666666664
589,55486874.666666664
590,104888112.66666666
591,13886549.333333332
592,42483216.0
593,31217545.333333332
594,31227517.333333332
595,13884220.0
596,86688953.99999999
597,42485878.666666664
598,13896712.0
599,104893600.66666666
600,42488608.666666664
601,31219966.0
602,146501664.0
603,86693362.66666666
604,31231370.666666668
605,21681557.333333332
606,31222878.666666668
607,31221216.0
608,31223470.0
609,31224029.333333332
610,21685703.999999996
611,42491442.0
612,13891366.666666666
613,13878319.333333332
614,55491596.666666664
615,55489120.666666664
616,31218299.333333332
617,42486775.33333333
618,3478545.333333333
619,21685457.999999996
620,21683231.999999996
621,42488799.33333333
622,31226208.0
623,13888378.666666666
624,42489779.33333333
625,21684965.999999996
626,21682378.666666664
627,31220803.333333332
628,7821974.0
629,31217950.0
630,31219462.0
631,13886950.0
632,31222636.666666668
633,42488124.666666664
634,42488454.0
635,31225771.333333332
636,7829450.0
637,42492616.666666664
638,21686886.666666664
639,13879045.333333332
640,55491283.33333333
641,31224287.333333332
642,55490529.33333333
643,31224212.0
644,21687858.666666664
645,21693612.666666664
646,42484545.33333333
647,70223013.33333333
648,31217795.333333332
649,3490315.333333333
650,42493112.666666664
651,55496700.0
652,7812057.333333333
653,31225696.0
654,21684045.333333332
655,55487791.33333333
656,42485537.33333333
657,31223704.0
658,13889533.333333332
659,31236096.666666668
660,55496041.33333333
661,31222366.666666668
662,21684870.666666664
663,21684632.666666664
664,31223378.666666668
665,31226632.666666668
666,21690553.333333332
667,55488533.33333333
668,42489866.666666664
669,55486029.33333333
670,31216275.333333332
671,55492422.0
672,104894846.66666666
673,21684795.333333332
674,42485624.666666664
675,31227716.0
676,55482783.33333333
677,21679489.999999996
678,55488509.33333333
679,70218620.66666667
680,31218704.0
681,42485041.33333333
682,42489470.0
683,13886311.333333332
684,31229612.666666668
685,21687374.666666664
686,13892970.0
687,42487287.33333333
688,42489366.666666664
689,55500013.33333333
690,31224462.0
691,31219545.333333332
692,86689866.66666666
693,70232263.33333333
694,13886962.0
695,21685219.999999996
696,31217378.666666668
697,31224616.666666668
698,31223438.0
699,31229192.0
700,42490216.0
701,21682390.666666664
702,55493700.0
703,42487537.33333333
704,31216612.666666668
705,31219033.333333332
706,70230934.0
707,42491525.33333333
708,21695612.666666664
709,13896712.0
710,42494017.33333333
711,86688771.33333333
712,21690541.333333332
713,31228446.0
714,13881966.0
715,21696957.999999996
716,42485866.666666664
717,31223283.333333332
718,42498596.666666664
719,31223470.0
720,42497850.666666664
721,21685703.999999996
722,31219561.333333332
723,31228025.333333332
724,70220279.33333333
725,86693239.33333333
726,13890858.666666666
727,31218299.333333332
728,31223283.333333332
729,31215799.333333332
730,21687445.999999996
731,21683231.999999996
732,42492041.33333333
733,13884720.0
734,31218624.666666668
735,42504180.0
736,21684965.999999996
737,31223025.333333332
738,31222632.666666668
739,7822632.666666667
740,21693429.999999996
741,31219462.0
742,13882378.666666666
743,31222636.666666668
744,55490358.666666664
745,31217628.666666668
746,21685140.666666664
747,3490974.0
748,13890196.0
749,42486704.0
750,21682469.999999996
751,21680473.999999996
752,31227279.333333332
753,7812652.666666667
754,31222632.666666668
755,55493342.666666664
756,21691457.999999996
757,21687124.666666664
758,31219291.333333332
759,70220557.33333333
760,7810152.666666667
761,70227668.0
762,70223216.0
763,7812386.666666667
764,42495529.33333333
765,31222942.0
766,21684961.999999996
767,31213224.0
768,13886866.666666666
769,31220275.333333332
770,31221696.0
771,21697624.666666664
772,21693108.666666664
773,31224045.333333332
774,21684303.333333332
775,31226612.666666668
776,55488783.33333333
777,3474902.6666666665
778,21691104.666666664
779,124828668.0
780,70224212.0
781,31221104.666666668
782,13889362.666666666
783,42492454.0
784,13893934.0
785,42489442.0
786,31219858.666666668
787,55489700.0
788,21688136.666666664
789,21690620.666666664
790,42492354.666666664
791,42493696.0
792,42484116.666666664
793,21685227.999999996
794,7822414.666666667
795,31218720.0
796,13897116.666666666
797,13892970.0
798,21693775.333333332
799,13885870.666666666
800,42491962.0
801,31222620.666666668
802,21680311.333333332
803,31216799.333333332
804,70224692.0
805,13881053.333333332
806,21685219.999999996
807,21688041.333333332
808,21689624.666666664
809,31223374.666666668
810,31216886.666666668
811,31225533.333333332
812,21682390.666666664
813,21691041.333333332
814,31223608.666666668
815,55491279.33333333
816,104897929.99999999
817,31225370.666666668
818,42487188.0
819,31214886.666666668
820,42487045.33333333
821,55491037.33333333
822,169891259.3333333
823,21687037.333333332
824,21694783.333333332
825,13881966.0
826,55493934.0
827,21682307.333333332
828,21689937.999999996
829,42486557.33333333
830,31223470.0
831,13892299.333333332
832,31216041.333333332
833,55489358.666666664
834,13888958.0
835,21678807.333333332
836,55491596.666666664
837,31226295.333333332
838,42492025.33333333
839,7820648.666666667
840,55489358.666666664
841,31221862.666666668
842,13883224.0
843,42498664.0
844,3488299.333333333
845,31219374.666666668
846,42491787.33333333
847,70228616.66666667
848,86700592.66666666
849,21687799.333333332
850,7821974.0
851,21683719.999999996
852,31220120.666666668
853,31224962.0
854,42489283.33333333
855,70220866.66666667
856,55483454.0
857,42494168.0
858,3490974.0
859,13889866.666666666
860,31227680.0
861,13885208.0
862,21685211.999999996
863,70228854.66666667
864,21689041.333333332
865,21687049.333333332
866,21684231.999999996
867,42493458.0
868,31223970.0
869,70228525.33333333
870,13885898.666666666
871,13883406.666666666
872,31216124.666666668
873,31216295.333333332
874,13884470.0
875,31228696.0
876,42491529.33333333
877,31220466.0
878,42485212.0
879,55497009.33333333
880,13890204.0
881,21690203.999999996
882,31224374.666666668
883,21690291.333333332
884,13880787.333333332
885,21684303.333333332
886,70221529.33333333
887,31217708.0
888,7807906.666666667
889,21684461.999999996
890,86691612.66666666
891,70226454.0
892,31216275.333333332
893,13888950.0
894,31226771.333333332
895,13892446.0
896,42487454.0
897,31218545.333333332
898,86695025.33333333
899,31213144.666666668
900,21690203.999999996
901,21691108.666666664
902,31230700.0
903,42490616.666666664
904,42497616.666666664
905,55490045.33333333
906,21684787.333333332
907,31230346.666666668
908,13892970.0
909,42490854.666666664
910,21686529.333333332
911,7821220.0
912,55494608.666666664
913,70219041.33333333
914,31216799.333333332
915,55497350.666666664
916,7819212.0
917,21684295.333333332
918,42492196.0
919,13890366.666666666
920,31216791.333333332
921,31216557.333333332
922,31227874.666666668
923,21691378.666666664
924,31218049.333333332
925,42492362.666666664
926,31216612.666666668
927,31222624.666666668
928,31217632.666666668
929,55487950.0
930,42489608.666666664
931,13896382.666666666
932,55488287.33333333
933,31224470.0
934,21688441.999999996
935,21688961.999999996
936,21689870.666666664
937,42490438.0
938,42492041.33333333
939,21689279.333333332
940,31226696.0
941,31223470.0
942,55495358.666666664
943,21685703.999999996
944,31220037.333333332
945,13890283.333333332
946,21679152.666666664
947,31221779.333333332
948,7821295.333333333
949,31221549.333333332
950,21690787.333333332
951,55485870.666666664
952,21685457.999999996
953,13883224.0
954,31228279.333333332
955,3487970.0
956,31217216.0
957,42494866.666666664
958,55483037.33333333
959,31214128.666666668
960,21689628.666666664
961,13891962.0
962,42487366.666666664
963,21678477.999999996
964,13882378.666666666
965,31221537.333333332
966,7821974.0
967,31230525.333333332
968,21689608.666666664
969,31221474.0
970,21687025.333333332
971,42482291.33333333
972,31222775.333333332
973,42484045.33333333
974,31223958.0
975,21681902.666666664
976,21688120.666666664
977,70230180.0
978,21691457.999999996
979,31219045.333333332
980,31223021.333333332
981,13881890.666666666
982,13892890.666666666
983,31219870.666666668
984,21686569.333333332
985,13878636.666666666
986,42483033.33333333
987,42489283.33333333
988,31223462.0
989,31212307.333333332
990,13887704.0
991,21690303.333333332
992,31222970.0
993,13897616.666666666
994,13883370.666666666
995,13880787.333333332
996,31230108.666666668
997,55492446.0
998,31218954.0
999,3474573.333333333
1000,21685045.333333332
1001,21687771.333333332
1002,55488791.33333333
1003,31231446.0
1004,21692449.999999996
1005,21692533.333333332
1006,31221870.666666668
1007,42489295.33333333
1008,31219049.333333332
1009,42492287.33333333
1010,21680148.666666664
1011,55485704.0
1012,21687445.999999996
1013,42492228.0
1014,42490529.33333333
1015,21685049.333333332
1016,31221775.333333332
1017,21684787.333333332
1018,13897116.666666666
1019,13883466.0
1020,70224529.33333333
1021,13889116.666666666
1022,7820890.666666667
1023,31223374.666666668
1024,21680311.333333332
1025,31219212.0
1026,31221120.666666668
1027,7819212.0
1028,42491104.666666664
1029,31228525.333333332
1030,21691437.999999996
1031,31211803.333333332
1032,13885974.0
1033,31221470.0
1034,70222874.66666667
1035,7821870.666666667
1036,31222708.0
1037,31215620.666666668
1038,21687283.333333332
1039,21687449.999999996
1040,42486529.33333333
1041,21681727.999999996
1042,31227783.333333332
1043,86693858.66666666
1044,42491553.33333333
1045,21688533.333333332
1046,42485870.666666664
1047,7815712.0
1048,55493708.0
1049,21684219.999999996
1050,31218303.333333332
1051,31219775.333333332
1052,31223470.0
1053,13885795.333333332
1054,42488962.0
1055,31226458.0
1056,13888958.0
1057,13878049.333333332
1058,31219696.0
1059,21685715.999999996
1060,13890870.666666666
1061,31219795.333333332
1062,3478545.333333333
1063,7820962.0
1064,55502334.666666664
1065,31224204.0
1066,31221616.666666668
1067,31223200.0
1068,42489779.33333333
1069,42493112.666666664
1070,21682378.666666664
1071,31225045.333333332
1072,7821974.0
1073,70218791.33333333
1074,21684132.666666664
1075,13882378.666666666
1076,21689711.999999996
1077,7826295.333333333
1078,31223966.0
1079,42493767.33333333
1080,55496255.33333333
1081,13892378.666666666
1082,42483882.666666664
1083,13879045.333333332
1084,55481470.0
1085,31225275.333333332
1086,31220208.0
1087,42492620.666666664
1088,21681481.999999996
1089,13886640.666666666
1090,13882152.666666666
1091,31215303.333333332
1092,13884132.666666666
1093,13891303.333333332
1094,42486454.0
1095,21690569.333333332
1096,7814632.666666667
1097,55492104.666666664
1098,21675565.333333332
1099,21684961.999999996
1100,42486640.666666664
1101,70232275.33333333
1102,13894188.0
1103,21693429.999999996
1104,21689453.999999996
1105,13883370.666666666
1106,104893021.33333333
1107,21684303.333333332
1108,31222545.333333332
1109,31217708.0
1110,21682303.333333332
1111,21687628.666666664
1112,31224862.666666668
1113,70232529.33333333
1114,31214783.333333332
1115,13884116.666666666
1116,31220799.333333332
1117,86697517.33333333
1118,55481533.33333333
1119,55497759.33333333
1120,42491954.0
1121,21679489.999999996
1122,21689545.333333332
1123,55485037.33333333
1124,55486279.33333333
1125,70225454.0
1126,42488950.0
1127,31222120.666666668
1128,42481128.666666664
1129,21690787.333333332
1130,21689283.333333332
1131,55495862.666666664
1132,42490620.666666664
1133,31220140.666666668
1134,42490458.0
1135,21686053.333333332
1136,42485870.666666664
1137,55493446.0
1138,13886041.333333332
1139,21689120.666666664
1140,55488783.33333333
1141,21688719.999999996
1142,31218358.666666668
1143,21688057.333333332
1144,31221962.0
1145,21687969.999999996
1146,21689033.333333332
1147,21682390.666666664
1148,31215620.666666668
1149,31219862.666666668
1150,21691299.333333332
1151,21691957.999999996
1152,21686640.666666664
1153,31222466.0
1154,21681561.333333332
1155,42495624.666666664
1156,13888704.0
1157,42491954.0
1158,21689421.999999996
1159,21696541.333333332
1160,21681557.333333332
1161,7820874.666666667
1162,31215041.333333332
1163,31223470.0
1164,13885466.0
1165,21685703.999999996
1166,31218878.666666668
1167,13885382.666666666
1168,55489362.666666664
1169,70224692.0
1170,7819799.333333333
1171,86693271.33333333
1172,13884716.0
1173,3478545.333333333
1174,13889216.0
1175,55490783.33333333
1176,31224533.333333332
1177,888204.0
1178,7817712.0
1179,42488037.33333333
1180,42490537.33333333
1181,70225184.0
1182,21690124.666666664
1183,31224628.666666668
1184,21683719.999999996
1185,21683811.333333332
1186,31218612.666666668
1187,21691366.666666664
1188,21686707.999999996
1189,31220132.666666668
1190,21681624.666666664
1191,42488541.33333333
1192,55490934.0
1193,13887771.333333332
1194,13882291.333333332
1195,42491942.0
1196,55488624.666666664
1197,31218724.0
1198,21687378.666666664
1199,21686140.666666664
1200,13889382.666666666
1201,42499930.0
1202,31222704.0
1203,13885224.0
1204,3481890.6666666665
1205,31218541.333333332
1206,31222815.333333332
1207,7812057.333333333
1208,21685211.999999996
1209,21675565.333333332
1210,42492450.0
1211,21680807.333333332
1212,7815640.666666667
1213,31223874.666666668
1214,55489200.0
1215,13901934.0
1216,86693187.99999999
1217,70228259.33333333
1218,31211632.666666668
1219,21691120.666666664
1220,42483204.0
1221,42493021.33333333
1222,21686882.666666664
1223,31226342.666666668
1224,31224295.333333332
1225,31218454.0
1226,13882462.0
1227,55494763.33333333
1228,13891220.0
1229,42485624.666666664
1230,21682057.333333332
1231,21690033.333333332
1232,31218803.333333332
1233,21689545.333333332
1234,31227688.0
1235,31221866.666666668
1236,31220553.333333332
1237,31223112.666666668
1238,31221116.666666668
1239,55493692.0
1240,55494446.0
1241,21689787.333333332
1242,21688124.666666664
1243,42496299.33333333
1244,31222874.666666668
1245,42489287.33333333
1246,13889216.0
1247,31233005.333333332
1248,31221120.666666668
1249,7815970.0
1250,104892858.66666666
1251,31229684.0
1252,13888283.333333332
1253,21688703.999999996
1254,21691199.999999996
1255,31210486.0
1256,42486720.0
1257,7817720.0
1258,31226533.333333332
1259,31219938.0
1260,55483616.666666664
1261,13881807.333333332
1262,42491878.666666664
1263,55489037.33333333
1264,13896382.666666666
1265,55497287.33333333
1266,21697537.333333332
1267,31217442.0
1268,42487704.0
1269,42496596.666666664
1270,55495946.0
1271,42489454.0
1272,7820878.666666667
1273,31213632.666666668
1274,31223632.666666668
1275,13885466.0
1276,42497350.666666664
1277,42489775.33333333
1278,7815132.666666667
1279,13883803.333333332
1280,31223541.333333332
1281,21690112.666666664
1282,70232517.33333333
1283,13891545.333333332
1284,70229596.66666667
1285,21690691.999999996
1286,31217557.333333332
1287,55490950.0
1288,31214466.0
1289,7817712.0
1290,31221370.666666668
1291,31225541.333333332
1292,55492787.33333333
1293,21689957.999999996
1294,7820807.333333333
1295,21691449.999999996
1296,31215724.0
1297,13882378.666666666
1298,21688299.333333332
1299,7821974.0
1300,42484795.33333333
1301,13888557.333333332
1302,21686977.999999996
1303,31222862.666666668
1304,55494537.33333333
1305,13879045.333333332
1306,21678045.333333332
1307,31223958.0
1308,42482295.33333333
1309,31224612.666666668
1310,21688719.999999996
1311,13888878.666666666
1312,31224962.0
1313,42491275.33333333
1314,13881890.666666666
1315,55481799.33333333
1316,13888132.666666666
1317,55492116.666666664
1318,7813144.666666667
1319,13883482.0
1320,31216386.666666668
1321,42486458.0
1322,42492120.666666664
1323,21692041.333333332
1324,21691033.333333332
1325,13888545.333333332
1326,21692775.333333332
1327,13883370.666666666
1328,21683287.333333332
1329,55493100.666666664
1330,21691120.666666664
1331,55491529.33333333
1332,7814069.333333333
1333,70223204.0
1334,55493021.33333333
1335,21693703.999999996
1336,31223104.666666668
1337,55481882.666666664
1338,21691675.999999996
1339,13890890.666666666
1340,31221120.666666668
1341,13887799.333333332
1342,55494283.33333333
1343,55481870.666666664
1344,31218886.666666668
1345,86689600.66666666
1346,7826854.666666667
1347,42489950.0
1348,31222362.666666668
1349,7822414.666666667
1350,21685620.666666664
1351,21687053.333333332
1352,13886291.333333332
1353,21688541.333333332
1354,31219874.666666668
1355,42491541.33333333
1356,31222620.666666668
1357,13889216.0
1358,42489950.0
1359,42494866.666666664
1360,7815958.0
1361,21678140.666666664
1362,42486862.666666664
1363,42480553.33333333
1364,21688703.999999996
1365,21683957.999999996
1366,31210156.666666668
1367,21692299.333333332
1368,31217954.0
1369,21684390.666666664
1370,55490842.666666664
1371,21684453.999999996
1372,31219208.0
1373,42497775.33333333
1374,42481874.666666664
1375,55493950.0
1376,21685624.666666664
1377,55490525.33333333
1378,31222283.333333332
1379,42493954.0
1380,7815712.0
1381,55494267.33333333
1382,13882390.666666666
1383,7819795.333333333
1384,31213632.666666668
1385,21691787.333333332
1386,31226041.333333332
1387,21685703.999999996
1388,55491870.666666664
1389,13880724.0
1390,31211474.0
1391,42491870.666666664
1392,7820458.0
1393,13890033.333333332
1394,31222466.0
1395,7811886.666666667
1396,7820962.0
1397,42493525.33333333
1398,31225192.0
1399,42487704.0
1400,42493100.666666664
1401,21691937.999999996
1402,31220704.0
1403,21684707.999999996
1404,31225787.333333332
1405,7820224.0
1406,42490850.666666664
1407,21688533.333333332
1408,21688854.666666664
1409,21697933.999999996
1410,21698096.666666664
1411,31227775.333333332
1412,13888557.333333332
1413,104895921.99999999
1414,13889858.666666666
1415,55491866.666666664
1416,13879045.333333332
1417,21678045.333333332
1418,21694275.333333332
1419,42487783.33333333
1420,55497025.33333333
1421,31217978.0
1422,13886640.666666666
1423,31217128.666666668
